"TOA5","8321","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20240305_chlatest.CR6","4835","EXO_Chla_overlap"
"TIMESTAMP","RECORD","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","Chla_RFU_test","Chla_ugL_test","BGAPC_RFU_test","BGAPC_ugL_test","EXO_wtr_1"
"2026-01-02 18:00:00",39913,4.23,16.92,1.18,1.1,"NAN","NAN","NAN","NAN",3.735
"2026-01-02 18:10:00",39914,3.55,14.17,1.32,1.24,"NAN","NAN","NAN","NAN",3.737
"2026-01-02 18:20:00",39915,3.93,15.71,1.03,0.95,"NAN","NAN","NAN","NAN",3.735
"2026-01-02 18:30:00",39916,3.7,14.79,0.99,0.91,"NAN","NAN","NAN","NAN",3.733
"2026-01-02 18:40:00",39917,4.21,16.81,1.26,1.18,"NAN","NAN","NAN","NAN",3.73
"2026-01-02 18:50:00",39918,3.73,14.89,1.16,1.07,"NAN","NAN","NAN","NAN",3.738
"2026-01-02 19:00:00",39919,3.7,14.78,1.23,1.14,"NAN","NAN","NAN","NAN",3.743
"2026-01-02 19:10:00",39920,4.31,17.23,1.28,1.2,"NAN","NAN","NAN","NAN",3.738
"2026-01-02 19:20:00",39921,4.33,17.3,1.23,1.14,"NAN","NAN","NAN","NAN",3.743
"2026-01-02 19:30:00",39922,4.07,16.26,1.06,0.99,"NAN","NAN","NAN","NAN",3.753
"2026-01-02 19:40:00",39923,2.92,11.61,1.01,0.93,"NAN","NAN","NAN","NAN",3.757
"2026-01-02 19:50:00",39924,4.12,16.48,1.17,1.08,"NAN","NAN","NAN","NAN",3.754
"2026-01-02 20:00:00",39925,4.06,16.21,1.16,1.07,"NAN","NAN","NAN","NAN",3.747
"2026-01-02 20:10:00",39926,3.11,12.41,1.05,0.97,"NAN","NAN","NAN","NAN",3.742
"2026-01-02 20:20:00",39927,3.58,14.27,1.26,1.18,"NAN","NAN","NAN","NAN",3.746
"2026-01-02 20:30:00",39928,3.95,15.77,1.25,1.17,"NAN","NAN","NAN","NAN",3.746
"2026-01-02 20:40:00",39929,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-02 20:50:00",39930,3.63,14.48,1.2,1.12,"NAN","NAN","NAN","NAN",3.756
"2026-01-02 21:00:00",39931,2.21,8.75,0.88,0.81,"NAN","NAN","NAN","NAN",3.754
"2026-01-02 21:10:00",39932,4.68,18.73,1.32,1.24,"NAN","NAN","NAN","NAN",3.741
"2026-01-02 21:20:00",39933,3.76,15.01,1.24,1.16,"NAN","NAN","NAN","NAN",3.729
"2026-01-02 21:30:00",39934,3.26,12.99,1.16,1.08,"NAN","NAN","NAN","NAN",3.729
"2026-01-02 21:40:00",39935,5.77,23.14,1.34,1.26,"NAN","NAN","NAN","NAN",3.736
"2026-01-02 21:50:00",39936,3.69,14.74,1.16,1.08,"NAN","NAN","NAN","NAN",3.733
"2026-01-02 22:00:00",39937,2.69,10.68,0.91,0.83,"NAN","NAN","NAN","NAN",3.739
"2026-01-02 22:10:00",39938,3.96,15.8,1.19,1.1,"NAN","NAN","NAN","NAN",3.731
"2026-01-02 22:20:00",39939,3.6,14.35,1.04,0.96,"NAN","NAN","NAN","NAN",3.73
"2026-01-02 22:30:00",39940,3.96,15.8,1.29,1.21,"NAN","NAN","NAN","NAN",3.731
"2026-01-02 22:40:00",39941,4.75,19.02,1.42,1.33,"NAN","NAN","NAN","NAN",3.729
"2026-01-02 22:50:00",39942,4.64,18.58,1.52,1.43,"NAN","NAN","NAN","NAN",3.731
"2026-01-02 23:00:00",39943,4.15,16.59,1.29,1.21,"NAN","NAN","NAN","NAN",3.732
"2026-01-02 23:10:00",39944,4.31,17.24,1.45,1.36,"NAN","NAN","NAN","NAN",3.733
"2026-01-02 23:20:00",39945,4.45,17.81,1.32,1.23,"NAN","NAN","NAN","NAN",3.728
"2026-01-02 23:30:00",39946,4.29,17.17,1.03,0.96,"NAN","NAN","NAN","NAN",3.742
"2026-01-02 23:40:00",39947,4.41,17.63,1.22,1.14,"NAN","NAN","NAN","NAN",3.734
"2026-01-02 23:50:00",39948,3.2,12.77,1.13,1.05,"NAN","NAN","NAN","NAN",3.729
"2026-01-03 00:00:00",39949,4.81,19.24,1.23,1.15,"NAN","NAN","NAN","NAN",3.726
"2026-01-03 00:10:00",39950,5.05,20.22,1.38,1.29,"NAN","NAN","NAN","NAN",3.723
"2026-01-03 00:20:00",39951,4.33,17.3,1.48,1.39,"NAN","NAN","NAN","NAN",3.728
"2026-01-03 00:30:00",39952,4.17,16.68,1.27,1.18,"NAN","NAN","NAN","NAN",3.724
"2026-01-03 00:40:00",39953,5.11,20.47,1.39,1.3,"NAN","NAN","NAN","NAN",3.723
"2026-01-03 00:50:00",39954,4.36,17.44,1.33,1.24,"NAN","NAN","NAN","NAN",3.72
"2026-01-03 01:00:00",39955,4.31,17.23,1.26,1.18,"NAN","NAN","NAN","NAN",3.717
"2026-01-03 01:10:00",39956,4.52,18.06,1.34,1.26,"NAN","NAN","NAN","NAN",3.72
"2026-01-03 01:20:00",39957,4.01,16.03,1.25,1.17,"NAN","NAN","NAN","NAN",3.72
"2026-01-03 01:30:00",39958,4.19,16.76,1.32,1.23,"NAN","NAN","NAN","NAN",3.729
"2026-01-03 01:40:00",39959,4.26,17.01,1.28,1.2,"NAN","NAN","NAN","NAN",3.738
"2026-01-03 01:50:00",39960,4,15.99,1.33,1.25,"NAN","NAN","NAN","NAN",3.742
"2026-01-03 02:00:00",39961,3.67,14.66,1.08,1,"NAN","NAN","NAN","NAN",3.739
"2026-01-03 02:10:00",39962,4.08,16.3,1.21,1.13,"NAN","NAN","NAN","NAN",3.729
"2026-01-03 02:20:00",39963,4.13,16.52,1.31,1.23,"NAN","NAN","NAN","NAN",3.727
"2026-01-03 02:30:00",39964,4.29,17.16,1.25,1.16,"NAN","NAN","NAN","NAN",3.733
"2026-01-03 02:40:00",39965,4.69,18.76,1.44,1.35,"NAN","NAN","NAN","NAN",3.733
"2026-01-03 02:50:00",39966,4.22,16.86,1.25,1.17,"NAN","NAN","NAN","NAN",3.747
"2026-01-03 03:00:00",39967,3.7,14.78,1.32,1.23,"NAN","NAN","NAN","NAN",3.758
"2026-01-03 03:10:00",39968,3.05,12.15,1.01,0.94,"NAN","NAN","NAN","NAN",3.75
"2026-01-03 03:20:00",39969,3.67,14.65,1.24,1.16,"NAN","NAN","NAN","NAN",3.751
"2026-01-03 03:30:00",39970,2.99,11.9,1.12,1.04,"NAN","NAN","NAN","NAN",3.749
"2026-01-03 03:40:00",39971,4.07,16.27,1.58,1.49,"NAN","NAN","NAN","NAN",3.752
"2026-01-03 03:50:00",39972,4.79,19.16,1.4,1.32,"NAN","NAN","NAN","NAN",3.768
"2026-01-03 04:00:00",39973,3.59,14.31,1.3,1.21,"NAN","NAN","NAN","NAN",3.768
"2026-01-03 04:10:00",39974,4.99,19.96,1.7,1.6,"NAN","NAN","NAN","NAN",3.771
"2026-01-03 04:20:00",39975,4.65,18.62,1.46,1.38,"NAN","NAN","NAN","NAN",3.775
"2026-01-03 04:30:00",39976,5.1,20.42,1.61,1.52,"NAN","NAN","NAN","NAN",3.777
"2026-01-03 04:40:00",39977,4.07,16.26,1.22,1.14,"NAN","NAN","NAN","NAN",3.782
"2026-01-03 04:50:00",39978,2.77,11.01,1.08,1,"NAN","NAN","NAN","NAN",3.78
"2026-01-03 05:00:00",39979,4.84,19.35,1.55,1.46,"NAN","NAN","NAN","NAN",3.782
"2026-01-03 05:10:00",39980,4.26,17.02,1.33,1.24,"NAN","NAN","NAN","NAN",3.772
"2026-01-03 05:20:00",39981,3.16,12.58,1.07,0.99,"NAN","NAN","NAN","NAN",3.77
"2026-01-03 05:30:00",39982,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-03 05:40:00",39983,3.37,13.45,1.21,1.13,"NAN","NAN","NAN","NAN",3.779
"2026-01-03 05:50:00",39984,2.61,10.36,0.97,0.89,"NAN","NAN","NAN","NAN",3.78
"2026-01-03 06:00:00",39985,3.53,14.06,1.12,1.04,"NAN","NAN","NAN","NAN",3.782
"2026-01-03 06:10:00",39986,5.5,22.04,1.81,1.71,"NAN","NAN","NAN","NAN",3.782
"2026-01-03 06:20:00",39987,3.9,15.59,1.44,1.35,"NAN","NAN","NAN","NAN",3.783
"2026-01-03 06:30:00",39988,5.25,21.01,1.76,1.67,"NAN","NAN","NAN","NAN",3.793
"2026-01-03 06:40:00",39989,4.85,19.4,1.5,1.41,"NAN","NAN","NAN","NAN",3.793
"2026-01-03 06:50:00",39990,3.65,14.58,1.25,1.17,"NAN","NAN","NAN","NAN",3.783
"2026-01-03 07:00:00",39991,4.2,16.78,1.4,1.31,"NAN","NAN","NAN","NAN",3.763
"2026-01-03 07:10:00",39992,4.41,17.64,1.57,1.47,"NAN","NAN","NAN","NAN",3.75
"2026-01-03 07:20:00",39993,4.27,17.06,1.43,1.34,"NAN","NAN","NAN","NAN",3.757
"2026-01-03 07:30:00",39994,4.33,17.31,1.36,1.28,"NAN","NAN","NAN","NAN",3.741
"2026-01-03 07:40:00",39995,4.48,17.9,1.21,1.13,"NAN","NAN","NAN","NAN",3.734
"2026-01-03 07:50:00",39996,4.08,16.29,1.26,1.18,"NAN","NAN","NAN","NAN",3.752
"2026-01-03 08:00:00",39997,4.17,16.65,1.43,1.34,"NAN","NAN","NAN","NAN",3.733
"2026-01-03 08:10:00",39998,4.05,16.17,1.27,1.18,"NAN","NAN","NAN","NAN",3.73
"2026-01-03 08:20:00",39999,4.8,19.2,1.24,1.16,"NAN","NAN","NAN","NAN",3.735
"2026-01-03 08:30:00",40000,4.41,17.63,1.27,1.19,"NAN","NAN","NAN","NAN",3.739
"2026-01-03 08:40:00",40001,2.93,11.68,0.89,0.82,"NAN","NAN","NAN","NAN",3.764
"2026-01-03 08:50:00",40002,4.19,16.75,1.3,1.21,"NAN","NAN","NAN","NAN",3.753
"2026-01-03 09:00:00",40003,4.01,16,1.32,1.23,"NAN","NAN","NAN","NAN",3.75
"2026-01-03 09:10:00",40004,2.72,10.81,1.12,1.04,"NAN","NAN","NAN","NAN",3.775
"2026-01-03 09:20:00",40005,2.38,9.43,0.84,0.77,"NAN","NAN","NAN","NAN",3.784
"2026-01-03 09:30:00",40006,4.3,17.2,1.4,1.31,"NAN","NAN","NAN","NAN",3.764
"2026-01-03 09:40:00",40007,4.32,17.27,1.42,1.33,"NAN","NAN","NAN","NAN",3.768
"2026-01-03 09:50:00",40008,4.26,17.01,1.21,1.13,"NAN","NAN","NAN","NAN",3.783
"2026-01-03 10:00:00",40009,2.37,9.4,1.31,1.23,"NAN","NAN","NAN","NAN",3.798
"2026-01-03 10:10:00",40010,1.76,6.95,0.55,0.49,"NAN","NAN","NAN","NAN",3.802
"2026-01-03 10:20:00",40011,3.42,13.65,1.19,1.11,"NAN","NAN","NAN","NAN",3.802
"2026-01-03 10:30:00",40012,2.68,10.64,1,0.92,"NAN","NAN","NAN","NAN",3.803
"2026-01-03 10:40:00",40013,4.01,16.02,1.24,1.16,"NAN","NAN","NAN","NAN",3.808
"2026-01-03 10:50:00",40014,4.22,16.87,1.31,1.23,"NAN","NAN","NAN","NAN",3.828
"2026-01-03 11:00:00",40015,5.69,22.82,1.64,1.55,"NAN","NAN","NAN","NAN",3.838
"2026-01-03 11:10:00",40016,1.91,7.55,0.74,0.67,"NAN","NAN","NAN","NAN",3.837
"2026-01-03 11:20:00",40017,4.15,16.57,1.2,1.12,"NAN","NAN","NAN","NAN",3.84
"2026-01-03 11:30:00",40018,3.56,14.2,1.23,1.15,"NAN","NAN","NAN","NAN",3.847
"2026-01-03 11:40:00",40019,1.03,4.01,0.39,0.33,"NAN","NAN","NAN","NAN",3.854
"2026-01-03 11:50:00",40020,2.47,9.82,0.98,0.9,"NAN","NAN","NAN","NAN",3.867
"2026-01-03 12:00:00",40021,3.29,13.13,1.05,0.97,"NAN","NAN","NAN","NAN",3.861
"2026-01-03 12:10:00",40022,3.9,15.56,1.16,1.08,"NAN","NAN","NAN","NAN",3.872
"2026-01-03 12:20:00",40023,3.97,15.86,1.17,1.08,"NAN","NAN","NAN","NAN",3.878
"2026-01-03 12:30:00",40024,3.9,15.57,1.2,1.11,"NAN","NAN","NAN","NAN",3.871
"2026-01-03 12:40:00",40025,2.87,11.43,0.86,0.78,"NAN","NAN","NAN","NAN",3.876
"2026-01-03 12:50:00",40026,4.33,17.31,1.08,1,"NAN","NAN","NAN","NAN",3.869
"2026-01-03 13:00:00",40027,2.63,10.44,1.08,1,"NAN","NAN","NAN","NAN",3.863
"2026-01-03 13:10:00",40028,3.84,15.35,1.2,1.12,"NAN","NAN","NAN","NAN",3.862
"2026-01-03 13:20:00",40029,4.26,17.04,1.08,1,"NAN","NAN","NAN","NAN",3.87
"2026-01-03 13:30:00",40030,2.54,10.1,0.77,0.7,"NAN","NAN","NAN","NAN",3.878
"2026-01-03 13:40:00",40031,3.23,12.87,1.13,1.05,"NAN","NAN","NAN","NAN",3.868
"2026-01-03 13:50:00",40032,2.41,9.55,0.83,0.75,"NAN","NAN","NAN","NAN",3.869
"2026-01-03 14:00:00",40033,3.81,15.21,1.15,1.07,"NAN","NAN","NAN","NAN",3.852
"2026-01-03 14:10:00",40034,3.68,14.67,1.12,1.04,"NAN","NAN","NAN","NAN",3.856
"2026-01-03 14:20:00",40035,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-03 14:30:00",40036,2.3,9.13,0.71,0.64,"NAN","NAN","NAN","NAN",3.866
"2026-01-03 14:40:00",40037,2.83,11.25,0.94,0.87,"NAN","NAN","NAN","NAN",3.859
"2026-01-03 14:50:00",40038,2.88,11.46,0.9,0.83,"NAN","NAN","NAN","NAN",3.859
"2026-01-03 15:00:00",40039,3.26,12.99,1.01,0.93,"NAN","NAN","NAN","NAN",3.847
"2026-01-03 15:10:00",40040,2.32,9.22,0.8,0.73,"NAN","NAN","NAN","NAN",3.849
"2026-01-03 15:20:00",40041,2.86,11.37,0.96,0.88,"NAN","NAN","NAN","NAN",3.875
"2026-01-03 15:30:00",40042,2.08,8.229999,0.64,0.57,"NAN","NAN","NAN","NAN",3.873
"2026-01-03 15:40:00",40043,2.38,9.42,0.83,0.75,"NAN","NAN","NAN","NAN",3.873
"2026-01-03 15:50:00",40044,1.95,7.72,0.61,0.54,"NAN","NAN","NAN","NAN",3.857
"2026-01-03 16:00:00",40045,1.62,6.36,0.57,0.5,"NAN","NAN","NAN","NAN",3.85
"2026-01-03 16:10:00",40046,3.26,13.01,1.15,1.07,"NAN","NAN","NAN","NAN",3.856
"2026-01-03 16:20:00",40047,1.66,6.54,0.58,0.51,"NAN","NAN","NAN","NAN",3.859
"2026-01-03 16:30:00",40048,2.7,10.75,0.85,0.78,"NAN","NAN","NAN","NAN",3.853
"2026-01-03 16:40:00",40049,1.72,6.76,0.57,0.5,"NAN","NAN","NAN","NAN",3.857
"2026-01-03 16:50:00",40050,3.66,14.62,1.21,1.12,"NAN","NAN","NAN","NAN",3.85
"2026-01-03 17:00:00",40051,3.22,12.82,0.95,0.88,"NAN","NAN","NAN","NAN",3.839
"2026-01-03 17:10:00",40052,3.08,12.26,1.08,1,"NAN","NAN","NAN","NAN",3.854
"2026-01-03 17:20:00",40053,3.26,12.99,1.14,1.06,"NAN","NAN","NAN","NAN",3.843
"2026-01-03 17:30:00",40054,1.91,7.55,0.77,0.7,"NAN","NAN","NAN","NAN",3.846
"2026-01-03 17:40:00",40055,2.21,8.76,0.71,0.64,"NAN","NAN","NAN","NAN",3.849
"2026-01-03 17:50:00",40056,3.16,12.61,0.92,0.84,"NAN","NAN","NAN","NAN",3.847
"2026-01-03 18:00:00",40057,2.62,10.41,0.79,0.72,"NAN","NAN","NAN","NAN",3.853
"2026-01-03 18:10:00",40058,2.89,11.48,0.91,0.84,"NAN","NAN","NAN","NAN",3.839
"2026-01-03 18:20:00",40059,3.8,15.19,1.22,1.14,"NAN","NAN","NAN","NAN",3.831
"2026-01-03 18:30:00",40060,3.89,15.53,1.21,1.13,"NAN","NAN","NAN","NAN",3.83
"2026-01-03 18:40:00",40061,3.78,15.1,1.18,1.1,"NAN","NAN","NAN","NAN",3.828
"2026-01-03 18:50:00",40062,4.27,17.07,1.25,1.16,"NAN","NAN","NAN","NAN",3.825
"2026-01-03 19:00:00",40063,2.89,11.51,0.93,0.85,"NAN","NAN","NAN","NAN",3.818
"2026-01-03 19:10:00",40064,4,15.98,1.23,1.14,"NAN","NAN","NAN","NAN",3.813
"2026-01-03 19:20:00",40065,4.56,18.25,1.38,1.29,"NAN","NAN","NAN","NAN",3.799
"2026-01-03 19:30:00",40066,3.22,12.82,1.08,1,"NAN","NAN","NAN","NAN",3.793
"2026-01-03 19:40:00",40067,3.74,14.94,1.28,1.19,"NAN","NAN","NAN","NAN",3.782
"2026-01-03 19:50:00",40068,3.87,15.47,1.21,1.12,"NAN","NAN","NAN","NAN",3.79
"2026-01-03 20:00:00",40069,3.58,14.28,1.23,1.15,"NAN","NAN","NAN","NAN",3.767
"2026-01-03 20:10:00",40070,4.14,16.53,1.25,1.17,"NAN","NAN","NAN","NAN",3.743
"2026-01-03 20:20:00",40071,4.21,16.85,1.33,1.25,"NAN","NAN","NAN","NAN",3.721
"2026-01-03 20:30:00",40072,4.1,16.38,1.32,1.24,"NAN","NAN","NAN","NAN",3.699
"2026-01-03 20:40:00",40073,4.11,16.44,1.22,1.14,"NAN","NAN","NAN","NAN",3.67
"2026-01-03 20:50:00",40074,4.14,16.54,1.38,1.29,"NAN","NAN","NAN","NAN",3.663
"2026-01-03 21:00:00",40075,3.66,14.6,1.26,1.18,"NAN","NAN","NAN","NAN",3.659
"2026-01-03 21:10:00",40076,3.96,15.83,1.23,1.14,"NAN","NAN","NAN","NAN",3.661
"2026-01-03 21:20:00",40077,4.05,16.17,1.24,1.15,"NAN","NAN","NAN","NAN",3.64
"2026-01-03 21:30:00",40078,3.4,13.55,1.14,1.06,"NAN","NAN","NAN","NAN",3.6
"2026-01-03 21:40:00",40079,2.93,11.67,0.99,0.91,"NAN","NAN","NAN","NAN",3.599
"2026-01-03 21:50:00",40080,3.71,14.8,1.1,1.02,"NAN","NAN","NAN","NAN",3.617
"2026-01-03 22:00:00",40081,3.44,13.74,1.1,1.02,"NAN","NAN","NAN","NAN",3.662
"2026-01-03 22:10:00",40082,3.05,12.13,1.16,1.08,"NAN","NAN","NAN","NAN",3.686
"2026-01-03 22:20:00",40083,3.86,15.4,1.29,1.2,"NAN","NAN","NAN","NAN",3.656
"2026-01-03 22:30:00",40084,3.73,14.88,1.33,1.25,"NAN","NAN","NAN","NAN",3.594
"2026-01-03 22:40:00",40085,4.7,18.8,1.42,1.34,"NAN","NAN","NAN","NAN",3.602
"2026-01-03 22:50:00",40086,3.02,12.04,1.06,0.98,"NAN","NAN","NAN","NAN",3.577
"2026-01-03 23:00:00",40087,3.64,14.52,1.28,1.19,"NAN","NAN","NAN","NAN",3.591
"2026-01-03 23:10:00",40088,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-03 23:20:00",40089,4.12,16.46,1.23,1.14,"NAN","NAN","NAN","NAN",3.563
"2026-01-03 23:30:00",40090,3.67,14.64,1.15,1.07,"NAN","NAN","NAN","NAN",3.558
"2026-01-03 23:40:00",40091,3.83,15.3,1.2,1.11,"NAN","NAN","NAN","NAN",3.551
"2026-01-03 23:50:00",40092,4.01,16,1.3,1.22,"NAN","NAN","NAN","NAN",3.554
"2026-01-04 00:00:00",40093,3.39,13.52,1.21,1.12,"NAN","NAN","NAN","NAN",3.564
"2026-01-04 00:10:00",40094,4.25,16.99,1.23,1.14,"NAN","NAN","NAN","NAN",3.574
"2026-01-04 00:20:00",40095,3.52,14.03,1.11,1.03,"NAN","NAN","NAN","NAN",3.573
"2026-01-04 00:30:00",40096,4.04,16.14,1.32,1.24,"NAN","NAN","NAN","NAN",3.54
"2026-01-04 00:40:00",40097,3.67,14.65,1.07,0.99,"NAN","NAN","NAN","NAN",3.521
"2026-01-04 00:50:00",40098,3.86,15.41,1.11,1.03,"NAN","NAN","NAN","NAN",3.521
"2026-01-04 01:00:00",40099,3.95,15.78,1.27,1.18,"NAN","NAN","NAN","NAN",3.551
"2026-01-04 01:10:00",40100,3.77,15.05,1.18,1.1,"NAN","NAN","NAN","NAN",3.509
"2026-01-04 01:20:00",40101,4.06,16.21,1.12,1.04,"NAN","NAN","NAN","NAN",3.501
"2026-01-04 01:30:00",40102,3.95,15.78,1.33,1.24,"NAN","NAN","NAN","NAN",3.504
"2026-01-04 01:40:00",40103,3.87,15.47,1.18,1.1,"NAN","NAN","NAN","NAN",3.486
"2026-01-04 01:50:00",40104,4.18,16.69,1.19,1.11,"NAN","NAN","NAN","NAN",3.481
"2026-01-04 02:00:00",40105,4.02,16.05,1.2,1.11,"NAN","NAN","NAN","NAN",3.512
"2026-01-04 02:10:00",40106,3.91,15.6,1.29,1.21,"NAN","NAN","NAN","NAN",3.517
"2026-01-04 02:20:00",40107,4.17,16.66,1.42,1.34,"NAN","NAN","NAN","NAN",3.528
"2026-01-04 02:30:00",40108,3.26,12.98,1.18,1.1,"NAN","NAN","NAN","NAN",3.556
"2026-01-04 02:40:00",40109,3.57,14.24,1.28,1.2,"NAN","NAN","NAN","NAN",3.449
"2026-01-04 02:50:00",40110,3.61,14.39,1.22,1.14,"NAN","NAN","NAN","NAN",3.442
"2026-01-04 03:00:00",40111,4.15,16.58,1.31,1.22,"NAN","NAN","NAN","NAN",3.42
"2026-01-04 03:10:00",40112,3.91,15.61,1.19,1.11,"NAN","NAN","NAN","NAN",3.377
"2026-01-04 03:20:00",40113,3.83,15.28,1.07,0.99,"NAN","NAN","NAN","NAN",3.411
"2026-01-04 03:30:00",40114,3.91,15.61,1.28,1.2,"NAN","NAN","NAN","NAN",3.469
"2026-01-04 03:40:00",40115,0.74,2.84,1.13,1.05,"NAN","NAN","NAN","NAN",3.519
"2026-01-04 03:50:00",40116,3.86,15.42,1.28,1.19,"NAN","NAN","NAN","NAN",3.503
"2026-01-04 04:00:00",40117,4.68,18.71,1.45,1.36,"NAN","NAN","NAN","NAN",3.497
"2026-01-04 04:10:00",40118,3.97,15.86,1.18,1.09,"NAN","NAN","NAN","NAN",3.444
"2026-01-04 04:20:00",40119,4.36,17.44,1.28,1.2,"NAN","NAN","NAN","NAN",3.462
"2026-01-04 04:30:00",40120,4.42,17.67,1.42,1.33,"NAN","NAN","NAN","NAN",3.479
"2026-01-04 04:40:00",40121,4.01,16,1.44,1.35,"NAN","NAN","NAN","NAN",3.514
"2026-01-04 04:50:00",40122,3.96,15.83,1.35,1.26,"NAN","NAN","NAN","NAN",3.521
"2026-01-04 05:00:00",40123,4.41,17.61,1.48,1.39,"NAN","NAN","NAN","NAN",3.52
"2026-01-04 05:10:00",40124,4.84,19.37,1.51,1.42,"NAN","NAN","NAN","NAN",3.523
"2026-01-04 05:20:00",40125,3.75,14.98,1.39,1.3,"NAN","NAN","NAN","NAN",3.526
"2026-01-04 05:30:00",40126,4.85,19.41,1.57,1.48,"NAN","NAN","NAN","NAN",3.549
"2026-01-04 05:40:00",40127,4.06,16.23,1.27,1.19,"NAN","NAN","NAN","NAN",3.531
"2026-01-04 05:50:00",40128,4.62,18.5,1.62,1.53,"NAN","NAN","NAN","NAN",3.469
"2026-01-04 06:00:00",40129,4.52,18.09,1.56,1.47,"NAN","NAN","NAN","NAN",3.411
"2026-01-04 06:10:00",40130,4.04,16.15,1.32,1.24,"NAN","NAN","NAN","NAN",3.363
"2026-01-04 06:20:00",40131,4.4,17.61,1.36,1.28,"NAN","NAN","NAN","NAN",3.403
"2026-01-04 06:30:00",40132,4.46,17.82,1.35,1.26,"NAN","NAN","NAN","NAN",3.317
"2026-01-04 06:40:00",40133,4.2,16.78,1.57,1.48,"NAN","NAN","NAN","NAN",3.256
"2026-01-04 06:50:00",40134,4.49,17.95,1.49,1.4,"NAN","NAN","NAN","NAN",3.323
"2026-01-04 07:00:00",40135,4.69,18.75,1.45,1.36,"NAN","NAN","NAN","NAN",3.388
"2026-01-04 07:10:00",40136,4.43,17.73,1.4,1.31,"NAN","NAN","NAN","NAN",3.396
"2026-01-04 07:20:00",40137,4.01,16.02,1.14,1.06,"NAN","NAN","NAN","NAN",3.314
"2026-01-04 07:30:00",40138,4.87,19.51,1.43,1.34,"NAN","NAN","NAN","NAN",3.222
"2026-01-04 07:40:00",40139,4.81,19.25,1.57,1.48,"NAN","NAN","NAN","NAN",3.194
"2026-01-04 07:50:00",40140,4.78,19.14,1.47,1.38,"NAN","NAN","NAN","NAN",3.177
"2026-01-04 08:00:00",40141,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-04 08:10:00",40142,4,15.98,1.08,1,"NAN","NAN","NAN","NAN",3.182
"2026-01-04 08:20:00",40143,3.92,15.66,1.12,1.04,"NAN","NAN","NAN","NAN",3.251
"2026-01-04 08:30:00",40144,3.83,15.31,1.07,0.99,"NAN","NAN","NAN","NAN",3.239
"2026-01-04 08:40:00",40145,3.68,14.7,1.07,0.99,"NAN","NAN","NAN","NAN",3.254
"2026-01-04 08:50:00",40146,3.66,14.6,1.24,1.16,"NAN","NAN","NAN","NAN",3.279
"2026-01-04 09:00:00",40147,4.57,18.28,1.39,1.3,"NAN","NAN","NAN","NAN",3.29
"2026-01-04 09:10:00",40148,3.82,15.25,1.13,1.05,"NAN","NAN","NAN","NAN",3.206
"2026-01-04 09:20:00",40149,3.59,14.33,1.05,0.97,"NAN","NAN","NAN","NAN",3.231
"2026-01-04 09:30:00",40150,3.85,15.38,1.08,1,"NAN","NAN","NAN","NAN",3.123
"2026-01-04 09:40:00",40151,3.83,15.29,1.05,0.97,"NAN","NAN","NAN","NAN",3.215
"2026-01-04 09:50:00",40152,3.66,14.59,1.04,0.97,"NAN","NAN","NAN","NAN",3.246
"2026-01-04 10:00:00",40153,3.71,14.81,1.05,0.97,"NAN","NAN","NAN","NAN",3.254
"2026-01-04 10:10:00",40154,5.25,21.01,1.31,1.22,"NAN","NAN","NAN","NAN",3.254
"2026-01-04 10:20:00",40155,4.03,16.11,1.17,1.09,"NAN","NAN","NAN","NAN",3.264
"2026-01-04 10:30:00",40156,4.22,16.88,1.23,1.15,"NAN","NAN","NAN","NAN",3.318
"2026-01-04 10:40:00",40157,4.19,16.75,1.19,1.11,"NAN","NAN","NAN","NAN",3.315
"2026-01-04 10:50:00",40158,4.31,17.24,1.32,1.23,"NAN","NAN","NAN","NAN",3.336
"2026-01-04 11:00:00",40159,4.79,19.15,1.1,1.02,"NAN","NAN","NAN","NAN",3.35
"2026-01-04 11:10:00",40160,2.41,9.55,0.84,0.76,"NAN","NAN","NAN","NAN",3.382
"2026-01-04 11:20:00",40161,3.89,15.53,1.28,1.2,"NAN","NAN","NAN","NAN",3.409
"2026-01-04 11:30:00",40162,3.42,13.64,1.33,1.24,"NAN","NAN","NAN","NAN",3.428
"2026-01-04 11:40:00",40163,4.45,17.81,0.83,0.75,"NAN","NAN","NAN","NAN",3.438
"2026-01-04 11:50:00",40164,3.73,14.87,1.16,1.08,"NAN","NAN","NAN","NAN",3.443
"2026-01-04 12:00:00",40165,4.51,18.04,1.44,1.35,"NAN","NAN","NAN","NAN",3.446
"2026-01-04 12:10:00",40166,4.26,17.04,1.1,1.02,"NAN","NAN","NAN","NAN",3.465
"2026-01-04 12:20:00",40167,3.44,13.74,1.03,0.95,"NAN","NAN","NAN","NAN",3.47
"2026-01-04 12:30:00",40168,3.94,15.75,1.12,1.04,"NAN","NAN","NAN","NAN",3.472
